name,type,ra_hours,dec_degrees,magnitude,size_arcmin
NGC 2196,G,6.202681,-21.805944,11.19,2.77
NGC 2197,GCl,6.102031,-67.097222,13.45,1.80
NGC 2198,Other,6.231919,0.994667,,
NGC 2199,G,6.079153,-73.399833,13.77,2.21
NGC 2200,G,6.221550,-43.663167,14.86,1.21
NGC 2201,G,6.225447,-43.704722,14.33,1.03
NGC 2202,OCl,6.280764,5.996167,,4.80
NGC 2203,GCl,6.078486,-75.438417,11.29,3.20
NGC 2204,OCl,6.258950,-18.665861,8.60,6.30
NGC 2205,G,6.175758,-62.538417,13.72,1.30
NGC 2206,G,6.266622,-26.765472,12.23,2.45
NGC 2207,G,6.272786,-21.372667,11.06,4.86
NGC 2208,G,6.376300,51.909472,12.61,1.73
NGC 2209,GCl,6.143308,-73.838417,13.15,2.90
NGC 2210,GCl,6.192044,-69.121389,10.94,3.30
NGC 2211,G,6.308433,-18.537278,13.71,1.39
NGC 2212,G,6.309933,-18.519472,14.59,1.28
NGC 2213,OCl,6.178317,-71.528444,12.38,2.10
NGC 2214,OCl,6.215814,-68.260722,10.93,3.10
NGC 2215,OCl,6.347014,-7.283778,8.45,8.40
NGC 2216,G,6.358539,-22.087444,13.69,1.43
NGC 2217,G,6.361050,-27.233750,10.57,4.63
NGC 2218,Other,6.411525,19.341306,,
NGC 2219,OCl,6.395644,-4.677278,,4.20
NGC 2220,Other,6.352989,-44.759778,,4.20
NGC 2221,G,6.337700,-57.578417,13.87,2.41
NGC 2222,G,6.338072,-57.534472,14.22,1.35
NGC 2223,G,6.409975,-22.838250,11.87,2.82
NGC 2224,Other,6.457942,12.593389,,
NGC 2225,OCl,6.442914,-9.630750,,3.60
NGC 2226,OCl,6.443772,-9.642778,,
NGC 2227,G,6.432772,-22.004833,12.15,2.27
NGC 2228,G,6.354317,-64.458833,14.61,0.99
NGC 2229,G,6.356578,-64.956667,14.41,1.24
NGC 2230,G,6.357656,-64.992778,14.09,1.32
NGC 2231,GCl,6.345269,-67.518500,13.20,2.10
NGC 2232,OCl,6.466981,-4.847444,3.90,9.90
NGC 2233,G,6.361128,-65.033361,14.87,0.98
NGC 2234,OCl,6.489356,16.722861,,4.20
NGC 2235,G,6.372753,-64.934417,14.01,1.41
NGC 2236,OCl,6.494361,6.830694,8.50,5.40
NGC 2237,Neb,6.515169,5.049167,,80.00
NGC 2238,HII,6.511214,5.013056,6.00,80.00
NGC 2239,Cl+N,6.532100,4.942944,4.80,9.30
NGC 2240,OCl,6.552931,35.250194,,3.60
NGC 2241,OCl,6.380933,-68.925389,13.25,1.60
NGC 2242,PN,6.568678,44.777028,15.00,0.45
NGC 2243,OCl,6.492911,-31.281333,9.40,5.10
NGC 2244,Dup,6.532100,4.942944,,
NGC 2245,RfN,6.544792,10.156639,11.00,2.00
NGC 2246,Neb,6.542722,5.128278,,10.00
NGC 2247,RfN,6.551444,10.322250,8.50,2.00
NGC 2248,Other,6.576597,26.304444,,
NGC 2249,GCl,6.430436,-68.919778,12.23,2.30
NGC 2250,OCl,6.563856,-5.084444,8.90,5.10
NGC 2251,OCl,6.577356,8.366389,7.30,5.70
NGC 2252,OCl,6.578603,5.366250,7.70,6.60
NGC 2253,G,6.728289,65.206278,12.92,1.43
NGC 2254,OCl,6.597128,7.673278,9.10,4.20
NGC 2255,G,6.566286,-34.812583,14.17,1.47
NGC 2256,G,6.787214,74.236528,13.94,2.17
NGC 2257,GCl,6.503850,-64.325611,12.62,4.00
NGC 2258,G,6.796056,74.481667,11.87,3.02
NGC 2259,OCl,6.639289,10.883611,10.80,6.00
NGC 2260,OCl,6.634186,-1.472833,,
NGC 2261,RfN,6.652642,8.744333,11.85,2.00
NGC 2262,OCl,6.660578,1.143639,11.30,3.90
NGC 2263,G,6.641344,-24.848694,12.87,2.86
NGC 2264,Cl+N,6.682847,9.895472,3.90,11.40
NGC 2265,OCl,6.694900,11.904639,,4.50
NGC 2266,OCl,6.722003,26.969556,9.50,4.20
NGC 2267,G,6.681028,-32.482278,13.25,1.71
NGC 2268,G,7.238178,84.382278,11.56,2.14
NGC 2269,OCl,6.721411,4.624306,10.00,4.80
NGC 2270,OCl,6.732711,3.478500,,5.40
NGC 2271,G,6.714719,-23.476000,13.18,1.77
NGC 2272,G,6.711472,-27.459500,11.94,2.19
NGC 2273,G,6.835739,60.845806,12.42,2.29
NGC 2273 A,G,6.668636,60.080667,13.19,2.00
NGC 2273 B,G,6.775439,60.340389,12.82,1.48
NGC 2274,G,6.788158,33.567194,13.52,1.78
NGC 2275,G,6.788314,33.599222,13.62,2.51
NGC 2276,G,7.453989,85.754556,11.50,2.23
NGC 2277,Other,6.796397,33.451278,,
NGC 2279,Other,6.806903,33.415250,,
NGC 2280,G,6.746975,-27.638611,11.12,6.53
NGC 2281,OCl,6.804956,41.078861,5.40,10.80
NGC 2282,HII,6.780992,1.316000,10.00,3.00
NGC 2283,G,6.764636,-18.210333,12.95,2.76
NGC 2284,Other,6.819322,33.193806,,
NGC 2286,OCl,6.794492,-3.147667,7.50,5.40
NGC 2287,OCl,6.766650,-20.754222,4.50,12.00
NGC 2288,G,6.847767,33.462444,14.36,0.17
NGC 2289,G,6.848225,33.478667,13.18,1.21
NGC 2290,G,6.849144,33.437583,13.03,0.81
NGC 2291,G,6.849622,33.525083,13.21,0.93
NGC 2292,G,6.794347,-26.746250,11.83,4.34
NGC 2293,G,6.795253,-26.754361,11.04,4.41
NGC 2294,G,6.853139,33.527111,13.84,0.91
NGC 2295,G,6.789839,-26.736250,13.59,2.31
NGC 2296,G,6.810864,-16.901611,13.00,1.20
NGC 2297,G,6.740164,-63.717333,12.71,1.48
NGC 2298,GCl,6.816444,-36.005306,8.89,4.80
NGC 2299,OCl,6.864911,-7.082722,8.90,4.80
NGC 2300,G,7.538881,85.709500,11.16,3.05
NGC 2301,OCl,6.862583,0.459194,6.00,10.20
NGC 2302,Dup,6.864911,-7.082722,,
NGC 2303,G,6.938194,45.492750,13.96,1.53
NGC 2304,OCl,6.919892,17.992778,10.00,4.80
NGC 2305,G,6.810381,-64.273194,11.70,1.94
NGC 2306,OCl,6.908211,-7.204139,,6.60
NGC 2307,G,6.814108,-64.335528,12.08,1.85
NGC 2308,G,6.977108,45.210556,14.47,1.47
NGC 2309,OCl,6.934336,-7.174306,10.50,5.40
NGC 2310,G,6.898322,-40.862611,11.81,4.52
NGC 2311,OCl,6.963208,-4.611333,9.60,6.00
NGC 2312,OCl,6.979650,10.294472,,3.00
NGC 2313,*,6.967444,-7.945028,14.20,
NGC 2314,G,7.175708,75.326667,12.13,1.32
NGC 2315,G,7.042517,50.590583,14.41,1.57
NGC 2316,Neb,6.994681,-7.777750,,4.00
NGC 2317,Neb,6.994886,-7.774500,,
NGC 2318,OCl,6.990839,-13.698389,,4.50
NGC 2319,OCl,7.008947,3.042194,11.85,6.00
NGC 2320,G,7.095008,50.581056,11.94,1.48
NGC 2321,G,7.099722,50.756028,14.96,1.28
NGC 2322,G,7.100083,50.510306,14.54,1.11
NGC 2323,OCl,7.044575,-8.364028,5.90,14.10
NGC 2324,OCl,7.068878,1.044611,8.40,8.70
NGC 2325,G,7.044556,-28.697222,11.18,3.97
NGC 2326,G,7.136394,50.681944,14.19,2.05
NGC 2326 A,G,7.142836,50.631389,15.46,0.81
NGC 2327,RfN,7.068672,-11.314111,,1.00
NGC 2328,G,7.043389,-42.068556,12.55,1.59
NGC 2329,G,7.152225,48.615417,12.51,1.41
NGC 2330,G,7.157889,50.152528,13.05,0.65
NGC 2331,OCl,7.116619,27.261583,8.50,4.80
NGC 2332,G,7.159489,50.182278,13.93,1.72
NGC 2333,G,7.139261,35.170028,14.05,1.00
NGC 2334,G,7.192681,50.248250,14.56,1.20
NGC 2335,OCl,7.113736,-10.028639,7.20,8.70
NGC 2336,G,7.451125,80.178083,10.68,5.01
NGC 2337,G,7.170439,44.457306,12.53,2.18
NGC 2338,OCl,7.129825,-5.719722,,3.30
NGC 2339,G,7.139039,18.780250,11.76,2.42
NGC 2340,G,7.186342,50.174750,11.73,3.16
NGC 2341,G,7.153344,20.602917,13.21,0.82
NGC 2342,G,7.155022,20.635972,12.64,1.17
NGC 2343,OCl,7.135222,-10.616806,6.70,7.50
NGC 2344,G,7.207961,47.166694,12.08,2.07
NGC 2345,OCl,7.138553,-13.193750,7.70,6.90
NGC 2346,PN,7.156392,-0.809139,11.60,0.87
NGC 2347,G,7.267692,64.708917,12.55,1.64
NGC 2348,OCl,7.050700,-67.393944,,5.70
NGC 2349,OCl,7.180042,-8.593250,,5.10
NGC 2350,G,7.220053,12.266083,14.02,1.38
NGC 2351,OCl,7.225564,-10.491417,,3.00
NGC 2352,OCl,7.218178,-24.046083,,4.80
NGC 2353,OCl,7.241753,-10.265861,7.10,6.60
NGC 2354,OCl,7.234797,-25.688917,6.50,4.80
NGC 2355,OCl,7.283128,13.749861,9.70,6.00
NGC 2356,Dup,7.283128,13.749861,,
NGC 2357,G,7.294719,23.356750,14.46,3.22
NGC 2358,OCl,7.282314,-17.117083,,9.60
NGC 2359,HII,7.308606,-13.227194,,10.00
NGC 2360,OCl,7.295311,-15.641306,7.20,9.00
NGC 2361,Neb,7.306611,-13.209556,,
NGC 2362,OCl,7.311519,-24.954194,4.10,7.20
NGC 2363,G,7.474886,69.192861,15.50,1.13
NGC 2364,OCl,7.346242,-7.549722,,
NGC 2365,G,7.372931,22.083278,12.19,2.75
NGC 2366,G,7.481850,69.215778,11.17,4.37
NGC 2367,OCl,7.334594,-21.884083,7.90,5.40
NGC 2368,OCl,7.351750,-10.371778,11.80,4.50
NGC 2369,G,7.277147,-62.343722,12.26,3.03
NGC 2369 A,G,7.312094,-62.936278,13.69,2.01
NGC 2369 B,G,7.341564,-62.053972,14.35,1.48
NGC 2370,G,7.417128,23.783222,14.23,1.20
NGC 2371,PN,7.426294,29.490639,11.20,2.20
NGC 2372,Dup,7.426294,29.490639,,
NGC 2373,G,7.443597,33.823694,14.56,0.59
NGC 2374,OCl,7.398908,-13.263361,8.00,9.00
NGC 2375,G,7.452633,33.831806,14.86,1.00
NGC 2376,G,7.443308,23.072944,14.67,0.65
NGC 2377,G,7.415783,-9.659306,14.56,1.60
NGC 2379,G,7.457294,33.811250,13.62,0.98
NGC 2380,G,7.398542,-27.529056,11.12,2.52
NGC 2381,G,7.332586,-63.067028,12.65,1.53
NGC 2382,Dup,7.398542,-27.529056,,
NGC 2383,OCl,7.411083,-20.947639,8.40,4.20
NGC 2384,OCl,7.419397,-21.019861,7.40,4.80
NGC 2385,G,7.474464,33.837806,15.12,0.94
NGC 2386,Other,7.477200,33.773806,,
NGC 2387,G,7.482758,36.879806,16.50,0.48
NGC 2388,G,7.481511,33.819083,14.66,0.87
NGC 2389,G,7.484625,33.860972,12.92,1.56
NGC 2390,*,7.484519,33.836806,,
NGC 2391,*,7.485414,33.825944,,
NGC 2392,PN,7.486322,20.911833,9.61,0.86
NGC 2393,G,7.501286,34.027778,14.84,1.07
NGC 2394,OCl,7.476808,7.086556,,
NGC 2395,OCl,7.453569,13.608194,8.00,4.62
NGC 2396,OCl,7.467478,-11.719667,7.40,6.60
NGC 2397,G,7.355550,-69.001472,11.97,2.51
NGC 2397 A,G,7.352197,-69.115333,14.85,1.10
NGC 2397 B,G,7.365436,-68.845806,14.99,1.20
NGC 2398,G,7.504489,24.487889,15.19,1.20
NGC 2399,Other,7.497269,-0.214361,,
NGC 2400,Other,7.498572,-0.214722,,
NGC 2401,OCl,7.490111,-13.966222,12.60,2.70
NGC 2402,GPair,7.513111,9.650556,,1.50
NGC 2402 NED01,G,7.512939,9.646889,15.29,1.23
NGC 2402 NED02,G,7.513278,9.653611,15.40,0.91
NGC 2403,G,7.614278,65.602556,8.43,19.95
NGC 2404,HII,7.618536,65.610806,,
NGC 2405,G,7.537217,25.906389,14.82,0.94
NGC 2406,G,7.529928,18.287917,15.36,0.69
NGC 2407,G,7.532408,18.333083,15.09,1.37
NGC 2408,OCl,7.675533,71.668194,,
NGC 2409,OCl,7.526867,-17.190417,7.30,0.11
NGC 2410,G,7.583961,32.822111,16.26,2.17
NGC 2411,G,7.576758,18.281556,14.40,1.00
NGC 2412,*,7.572633,8.547778,,
NGC 2413,OCl,7.554583,-13.095556,,4.80
NGC 2414,OCl,7.553556,-15.453861,7.90,5.40
NGC 2415,G,7.615747,35.241972,12.39,0.83
NGC 2416,G,7.594867,11.612028,14.26,0.87
NGC 2417,G,7.503358,-62.252639,12.28,2.48
NGC 2418,G,7.610419,17.883917,13.65,1.59
NGC 2419,GCl,7.635542,38.879972,10.05,4.50
NGC 2420,OCl,7.639972,21.574083,8.30,7.50
NGC 2421,OCl,7.603281,-20.612250,8.30,5.10
NGC 2422,OCl,7.609728,-14.482611,4.40,19.80
NGC 2423,OCl,7.618536,-13.871500,6.70,11.70
NGC 2424,G,7.677581,39.233306,12.63,3.37
NGC 2425,OCl,7.638231,-14.877833,,5.40
NGC 2426,G,7.721794,52.318500,14.37,1.10
NGC 2427,G,7.607828,-47.635556,11.48,5.74
NGC 2428,OCl,7.656047,-16.529028,,4.50
NGC 2429,GPair,7.730472,52.353056,,2.30
NGC 2429 A,G,7.729883,52.357417,14.61,1.68
NGC 2429 B,G,7.731064,52.348472,15.00,0.41
NGC 2430,OCl,7.661403,-16.296056,,4.20
NGC 2431,G,7.753719,53.075111,14.49,0.86
NGC 2432,OCl,7.681631,-19.069083,10.20,5.40
NGC 2433,Other,7.712119,9.259250,,
NGC 2434,G,7.580878,-69.284139,11.34,2.69
NGC 2435,G,7.737106,31.651111,13.39,2.17
NGC 2436,Dup,7.753719,53.075111,,
NGC 2437,OCl,7.696339,-14.810000,6.10,21.00
NGC 2438,PN,7.697331,-14.735778,10.80,1.07
NGC 2439,OCl,7.679281,-31.692417,6.90,8.70
NGC 2440,PN,7.698711,-18.208472,9.40,0.27
NGC 2441,G,7.865206,73.015694,12.19,1.98
NGC 2442,G,7.606622,-69.530833,10.63,4.68
NGC 2443,Dup,7.606622,-69.530833,,
NGC 2444,G,7.781400,39.031861,13.22,1.07
NGC 2445,G,7.781972,39.015167,13.24,1.86
NGC 2446,G,7.810900,54.611917,13.80,1.75
NGC 2447,OCl,7.741453,-23.853083,6.20,15.00
NGC 2448,OCl,7.742553,-24.673167,,6.00
NGC 2449,G,7.788967,26.930167,14.11,1.44
NGC 2450,G,7.792300,27.019139,15.16,0.97
NGC 2451,OCl,7.754169,-37.967444,9.50,37.50
NGC 2452,PN,7.790658,-27.334000,12.00,0.32
NGC 2453,OCl,7.792814,-27.194806,8.30,3.00
NGC 2454,G,7.843061,16.368583,14.47,1.18
NGC 2455,OCl,7.816278,-21.297944,10.20,4.50
NGC 2456,G,7.902961,55.495306,14.27,1.15
NGC 2457,G,7.912703,55.546556,15.81,0.50
NGC 2458,G,7.930936,56.710611,16.00,0.46
NGC 2459,OCl,7.867158,9.557417,,2.70
NGC 2460,G,7.947858,60.349389,11.71,1.83
NGC 2461,*,7.940628,56.673306,,
NGC 2462,G,7.942239,56.687111,14.93,0.60
NGC 2463,G,7.953467,56.676528,14.78,0.60
NGC 2464,Other,7.959081,56.690556,,
NGC 2465,*,7.957250,56.822472,,
NGC 2466,G,7.754458,-71.410417,13.14,1.51
NGC 2467,Cl+N,7.873175,-26.443333,,4.20
NGC 2468,G,7.967350,56.359583,14.76,1.51
NGC 2469,G,7.967617,56.680472,13.16,0.90
NGC 2470,G,7.905769,4.459694,12.69,1.95
NGC 2472,G,7.978306,56.701306,15.37,0.65
NGC 2473,G,7.926342,56.735806,,0.52
NGC 2474,G,7.966375,52.857278,14.09,1.14
NGC 2475,G,7.966789,52.861694,13.11,1.07
NGC 2476,G,7.945883,39.927889,12.62,1.26
NGC 2477,OCl,7.869383,-38.533250,5.80,18.60
NGC 2478,Dup,7.609728,-14.482611,,
NGC 2479,OCl,7.918353,-17.707806,9.60,6.30
NGC 2480,G,7.952900,23.779806,15.00,1.32
NGC 2481,G,7.953819,23.767778,12.50,1.40
NGC 2482,OCl,7.919547,-24.254639,7.30,6.60
NGC 2483,OCl,7.927442,-27.886833,7.60,3.30
NGC 2484,G,7.974475,37.786611,13.13,1.69
NGC 2485,G,7.946850,7.477944,13.21,1.57
NGC 2486,G,7.965692,25.160861,13.47,1.49
NGC 2487,G,7.972350,25.149222,12.60,1.73
NGC 2488,G,8.029439,56.553861,12.45,1.45
NGC 2489,OCl,7.937483,-30.060833,7.90,4.20
NGC 2490,G,7.988297,27.077861,15.09,0.63
NGC 2491,G,7.974272,7.983806,15.90,0.69
NGC 2492,G,7.991586,27.026444,12.74,1.11
NGC 2493,G,8.006564,39.830417,12.06,1.87
NGC 2494,G,7.985317,-0.637917,14.28,0.97
NGC 2495,G,8.009208,39.840028,15.15,0.55
NGC 2496,G,7.977042,8.029806,14.70,1.86
NGC 2497,G,8.036425,56.942333,14.41,1.58
NGC 2498,G,7.994125,24.982333,14.28,1.04
NGC 2499,G,7.981031,7.493306,15.03,0.86
NGC 2500,G,8.031447,50.737111,11.65,2.47
NGC 2501,G,7.975011,-14.354278,14.50,1.73
NGC 2502,G,7.930978,-52.306778,11.96,2.21
NGC 2503,G,8.010189,22.400056,14.83,0.95
NGC 2504,G,7.997861,5.608111,14.21,0.62
NGC 2505,G,8.068567,53.549222,14.26,1.19
NGC 2506,OCl,8.000494,-10.769639,7.60,10.80
NGC 2507,G,8.027003,15.709750,13.92,1.52
NGC 2508,G,8.032561,8.551889,13.98,1.95
NGC 2509,OCl,8.013283,-19.050528,9.30,4.80
NGC 2510,G,8.036300,9.485972,14.54,0.97
NGC 2511,G,8.037503,9.394417,14.91,1.04
NGC 2512,G,8.052181,23.391833,13.15,1.35
NGC 2513,G,8.040186,9.413556,11.63,1.91
NGC 2514,G,8.047122,15.808278,13.45,1.20
NGC 2516,OCl,7.968628,-60.753472,3.80,24.30
NGC 2517,G,8.046408,-12.317833,11.92,1.74
NGC 2518,G,8.122292,51.131611,14.18,1.28
NGC 2519,*,8.133008,51.128222,,
NGC 2520,OCl,8.082828,-28.146667,6.50,9.30
NGC 2521,G,8.147047,57.769611,13.10,0.96
NGC 2522,G,8.103733,17.706583,14.10,1.15
NGC 2523,G,8.250025,73.578972,11.90,2.79
NGC 2523 A,G,8.069017,74.047778,14.44,1.11
NGC 2523 B,G,8.215858,73.563250,14.70,1.87
NGC 2523 C,G,8.295636,73.317611,14.20,1.49
NGC 2524,G,8.135997,39.157444,12.70,1.47
NGC 2525,G,8.093900,-11.427028,11.47,3.08
NGC 2526,G,8.116286,8.003944,14.58,0.91
NGC 2527,Dup,8.082828,-28.146667,,
NGC 2528,G,8.123564,39.194472,13.46,1.39
NGC 2529,Other,8.130308,17.820833,,
NGC 2530,G,8.132114,17.818500,14.62,1.40
NGC 2531,Other,8.133639,17.820611,,
NGC 2532,G,8.170883,33.956639,12.67,1.66
NGC 2533,OCl,8.117806,-29.883861,7.60,4.98
NGC 2534,G,8.215042,55.672056,12.97,1.40
NGC 2535,G,8.187081,25.206806,12.69,1.93
NGC 2536,G,8.187756,25.179361,14.14,0.73
NGC 2537,G,8.220733,45.989806,11.71,2.07
NGC 2537 A,G,8.228064,45.993750,15.70,0.55
NGC 2538,G,8.189742,3.633194,13.75,1.58
NGC 2539,OCl,8.176939,-12.820667,6.50,12.30
NGC 2540,G,8.212900,26.361778,14.40,1.24
NGC 2541,G,8.244478,49.061722,11.70,3.02
NGC 2543,G,8.216089,36.254639,12.39,2.43
NGC 2544,G,8.361206,73.988361,12.91,1.53
NGC 2545,G,8.237267,21.355472,12.45,1.95
NGC 2546,OCl,8.204342,-37.594306,6.30,16.50
NGC 2547,OCl,8.169303,-49.205667,4.70,7.80
NGC 2548,OCl,8.228661,-5.750444,5.80,28.20
NGC 2549,G,8.316208,57.803056,11.14,3.63
NGC 2550,G,8.409406,74.012278,13.05,0.95
NGC 2550 A,G,8.477761,73.748000,13.41,1.60
NGC 2551,G,8.413967,73.412028,12.11,1.57
NGC 2552,G,8.322369,50.009639,12.25,2.99
NGC 2553,G,8.293056,20.903083,14.70,1.11
NGC 2554,G,8.298192,23.472139,12.02,2.04
NGC 2555,G,8.299003,0.745694,13.40,1.85
NGC 2556,G,8.316903,20.936972,15.45,0.62
NGC 2557,G,8.319653,21.435778,14.32,1.08
NGC 2558,G,8.320211,20.510750,13.02,1.43
NGC 2559,G,8.285019,-27.455833,11.33,2.81
NGC 2560,G,8.331081,20.984972,13.28,1.60
NGC 2561,G,8.326936,4.657222,13.94,1.06
NGC 2562,G,8.339906,21.131472,12.98,1.03
NGC 2563,G,8.343247,21.067806,12.31,2.02
NGC 2564,G,8.308336,-21.816111,14.69,1.36
NGC 2565,G,8.330089,22.031444,12.48,1.67
NGC 2566,G,8.312683,-25.499528,10.81,3.98
NGC 2567,OCl,8.309772,-30.635611,7.40,6.00
NGC 2568,OCl,8.305033,-37.105389,,
NGC 2569,G,8.355872,20.867500,15.12,0.72
NGC 2570,G,8.356261,20.910556,14.67,0.70
NGC 2571,OCl,8.315653,-29.749278,7.00,7.20
NGC 2572,G,8.356842,19.147778,14.72,1.22
NGC 2573,G,1.693703,-89.334528,13.53,1.92
NGC 2573 B,G,23.125783,-89.116500,15.33,1.13
NGC 2574,G,8.346711,-8.918472,13.22,2.17
NGC 2575,G,8.379156,24.296917,12.98,1.37
NGC 2576,G,8.382694,25.738722,15.15,1.61
NGC 2577,G,8.378736,22.553083,12.42,1.55
NGC 2578,G,8.356742,-13.317861,12.59,2.19
NGC 2579,Cl+N,8.348072,-36.217139,,3.30
NGC 2580,OCl,8.357750,-30.293472,9.70,3.00
NGC 2581,G,8.408594,18.597083,14.43,0.96
NGC 2582,G,8.420019,20.334750,13.11,1.19
NGC 2583,G,8.385536,-5.002389,13.44,0.86
NGC 2584,G,8.387625,-4.970500,14.99,0.99
NGC 2585,G,8.390633,-4.915222,14.49,1.55
NGC 2586,Other,8.392058,-4.951944,,
NGC 2587,OCl,8.390022,-29.508722,9.20,6.00
NGC 2588,OCl,8.385992,-32.975167,11.80,3.90
NGC 2589,Other,8.408186,-8.767917,,
NGC 2590,G,8.417222,-0.591389,13.01,2.08
NGC 2591,G,8.623758,78.026417,12.66,2.95
NGC 2592,G,8.452236,25.970306,13.55,1.47
NGC 2593,G,8.446619,17.374917,14.83,0.97
NGC 2594,G,8.454767,25.878806,14.93,0.91
NGC 2595,G,8.461672,21.479111,12.39,1.66
NGC 2596,G,8.457367,17.284083,13.48,1.38
NGC 2598,G,8.500700,21.488667,13.61,1.19
NGC 2599,G,8.536472,22.560556,12.20,1.56
NGC 2600,G,8.579181,52.715694,15.05,1.21
NGC 2601,G,8.425183,-68.117667,13.43,1.69
NGC 2602,G,8.584514,52.831528,15.45,0.65
NGC 2603,G,8.575331,52.840222,16.82,0.40
NGC 2604,G,8.556428,29.538806,14.92,1.48
NGC 2604 B,G,8.559906,29.499694,15.71,0.56
NGC 2605,G,8.581475,52.804306,16.43,0.45
NGC 2606,G,8.592900,52.788917,14.90,0.87
NGC 2607,G,8.565739,26.972667,14.95,0.84
NGC 2608,G,8.588147,28.473417,12.25,1.95
NGC 2609,OCl,8.491569,-61.110222,,3.60
NGC 2610,PN,8.556500,-16.149444,12.70,0.63
NGC 2611,G,8.591436,25.027500,15.28,0.80
NGC 2612,G,8.563917,-13.174528,12.91,2.60
NGC 2613,G,8.556344,-22.973667,10.38,7.62
NGC 2614,G,8.713319,72.976472,13.89,2.04
NGC 2615,G,8.575931,-2.546806,13.38,1.20
NGC 2616,G,8.592797,-1.850139,12.57,1.43
NGC 2617,G,8.594108,-4.088222,14.00,1.40
NGC 2618,G,8.598206,0.707111,13.96,2.07
NGC 2619,G,8.625753,28.705194,12.72,1.93
NGC 2620,G,8.624511,24.946944,14.61,2.00
NGC 2621,G,8.626939,24.999806,15.42,0.73
NGC 2622,G,8.636372,24.895278,14.12,0.94
NGC 2623,G,8.640022,25.754639,13.55,2.39
NGC 2624,G,8.636008,19.725667,14.57,0.77
NGC 2625,G,8.639783,19.716667,15.17,0.53
NGC 2626,RfN,8.591356,-40.668333,,5.00
NGC 2627,OCl,8.620817,-29.950417,8.40,5.40
NGC 2628,G,8.672975,23.539667,14.04,1.04
NGC 2629,G,8.787728,72.985639,12.26,1.97
NGC 2630,Other,8.785361,73.000306,,
NGC 2631,Other,8.785361,73.000306,,
NGC 2632,OCl,8.672833,19.672056,3.10,108.60
NGC 2633,G,8.801272,74.098861,12.08,2.31
NGC 2634,G,8.807053,73.967167,11.97,1.72
NGC 2634 A,G,8.810594,73.939278,14.23,1.19
NGC 2635,OCl,8.640553,-34.771583,11.20,5.10
NGC 2636,G,8.806786,73.671139,13.77,0.34
NGC 2637,G,8.687081,19.691444,15.57,0.51
NGC 2638,G,8.707158,37.221028,13.72,1.66
NGC 2639,G,8.727244,50.205556,11.76,1.61
NGC 2640,G,8.623506,-55.123750,11.02,4.67
NGC 2641,G,8.799303,72.895778,14.93,1.26
NGC 2642,G,8.678992,-4.121722,12.65,1.92
NGC 2643,G,8.697706,19.702528,15.45,0.68
NGC 2644,G,8.692183,4.980333,13.49,1.64
NGC 2645,OCl,8.650867,-46.227306,7.32,6.60
NGC 2646,G,8.839458,73.463083,13.15,1.47
NGC 2647,G,8.711972,19.650611,15.02,0.72
NGC 2648,G,8.711056,14.285611,11.88,3.15
NGC 2649,G,8.735631,34.717250,13.16,1.47
NGC 2650,G,8.832875,70.299444,14.22,1.38
NGC 2651,G,8.731986,11.771000,15.64,0.53
NGC 2652,Dup,9.709244,-3.699139,,
NGC 2654,G,8.819964,60.221111,11.69,4.45
NGC 2655,G,8.927147,78.223083,10.39,3.93
NGC 2656,G,8.798075,53.876167,13.76,1.31
NGC 2657,G,8.754392,9.645500,13.93,1.28
NGC 2658,OCl,8.724261,-32.656222,9.20,7.20
NGC 2659,OCl,8.709172,-45.000528,8.60,5.10
NGC 2660,OCl,8.710553,-47.200667,8.80,3.60
NGC 2661,G,8.766539,12.619917,13.86,1.48
NGC 2662,G,8.758897,-15.121250,15.05,1.23
NGC 2663,G,8.752292,-33.794750,10.59,3.90
NGC 2664,OCl,8.785286,12.605778,,6.60
NGC 2665,G,8.766942,-19.302889,11.63,2.00
NGC 2666,OCl,8.829728,44.703667,,
NGC 2667,G,8.807569,19.019500,14.76,1.03
NGC 2667 B,G,8.808381,19.043889,15.49,0.85
NGC 2668,G,8.822933,36.710333,14.85,1.23
NGC 2669,OCl,8.772936,-52.947528,6.10,8.40
NGC 2670,OCl,8.758189,-48.791639,7.80,4.20
NGC 2671,OCl,8.769969,-41.877167,11.60,5.10
NGC 2672,G,8.822747,19.074972,11.64,3.20
NGC 2673,G,8.823372,19.074194,14.04,1.23
NGC 2674,G,8.820336,-14.294222,15.88,1.04
NGC 2675,G,8.868042,53.617306,13.26,1.51
NGC 2676,G,8.859903,47.557667,14.46,1.20
NGC 2677,G,8.833703,19.009778,15.18,0.70
NGC 2678,OCl,8.834097,11.338111,,10.00
NGC 2679,G,8.859150,30.865361,14.07,1.85
NGC 2681,G,8.892428,51.313667,10.86,3.97
NGC 2682,OCl,8.855592,11.811944,6.90,33.00
NGC 2683,G,8.878147,33.421750,9.69,9.48
NGC 2684,G,8.915011,49.160389,13.01,1.10
NGC 2685,G,8.926308,58.734389,11.35,4.33
NGC 2686,GPair,8.916611,49.142361,,1.60
NGC 2686 A,G,8.916364,49.142333,17.12,0.88
NGC 2686 B,G,8.916831,49.142444,16.66,0.48
NGC 2687,GPair,8.918194,49.155917,,1.30
NGC 2687 A,G,8.918061,49.156500,17.00,0.23
NGC 2687 B,G,8.918344,49.156111,15.60,0.69
NGC 2688,G,8.919886,49.122611,16.41,0.47
NGC 2689,G,8.923725,49.115472,16.82,0.41
