name,type,ra_hours,dec_degrees,magnitude,size_arcmin
IC 4634,PN,17.025997,-21.825972,10.90,0.14
IC 4635,G,17.260886,-77.489528,14.87,1.62
IC 4636,*,16.985228,47.195417,,
IC 4637,PN,17.086339,-40.886361,12.50,0.31
IC 4638,G,17.020472,33.513194,15.54,0.68
IC 4639,G,17.048542,22.930028,15.99,0.58
IC 4640,G,17.399542,-80.064083,14.78,1.34
IC 4641,G,17.402867,-80.147417,14.36,1.22
IC 4642,PN,17.195894,-55.399000,13.40,0.28
IC 4643,Dup,17.142428,42.339111,,
IC 4644,G,17.410250,-73.940111,15.50,1.75
IC 4645,G,17.245314,43.104111,15.85,0.57
IC 4646,G,17.398108,-59.999389,12.33,2.77
IC 4647,G,17.434372,-80.195111,14.47,1.64
IC 4649,Dup,17.263994,57.366806,,
IC 4650,G,17.263169,57.301889,15.84,0.61
IC 4651,OCl,17.413650,-49.938250,6.90,9.60
IC 4652,G,17.440742,-59.728306,14.21,1.10
IC 4653,G,17.451994,-60.879583,12.55,1.61
IC 4654,G,17.618858,-74.381444,13.15,1.97
IC 4655,Other,17.576561,-60.721333,,
IC 4656,G,17.628853,-63.729667,13.75,2.65
IC 4657,Other,17.545194,-17.524833,,
IC 4658,Other,17.603003,-59.584917,,
IC 4659,Other,17.570064,-17.928028,,
IC 4660,G,17.362550,75.848500,14.23,1.28
IC 4661,G,17.850767,-74.032389,13.48,1.62
IC 4662,G,17.785797,-64.641750,11.10,2.09
IC 4663,PN,17.757833,-44.904861,12.50,0.22
IC 4664,G,17.816275,-63.254528,12.93,1.67
IC 4665,OCl,17.774217,5.648722,4.20,24.60
IC 4666,*,17.767322,55.775583,,
IC 4667,Other,17.771933,55.875639,,
IC 4668,*,17.783169,57.400694,,
IC 4669,G,17.786936,61.434222,15.09,0.61
IC 4670,PN,17.918611,-21.744250,13.28,0.08
IC 4671,Other,17.918861,-10.285917,,
IC 4672,G,18.037419,-62.832500,15.30,0.89
IC 4673,PN,18.055111,-27.106111,13.00,0.25
IC 4674,G,18.136967,-62.395500,14.93,1.57
IC 4675,Other,18.052967,-9.259472,,
IC 4676,G,18.048053,11.823139,15.59,0.58
IC 4677,Other,17.971047,66.633278,,
IC 4678,Neb,18.109297,-23.954444,10.40,
IC 4679,G,18.190136,-56.254389,12.84,1.17
IC 4680,G,18.224900,-64.476722,13.89,1.61
IC 4681,*,18.138889,-23.432028,9.10,
IC 4682,G,18.273808,-71.581306,13.22,2.21
IC 4683,Other,18.150258,-26.390944,,
IC 4684,RfN,18.152344,-23.435444,,3.00
IC 4685,Neb,18.154861,-23.987250,,15.00
IC 4686,G,18.227400,-57.732528,14.18,0.78
IC 4687,G,18.227675,-57.725361,14.30,1.15
IC 4688,G,18.136633,11.712222,14.63,1.30
IC 4689,G,18.227856,-57.748194,14.30,0.91
IC 4690,Dup,18.282047,-19.777083,,
IC 4691,G,18.146028,11.830083,15.41,1.00
IC 4692,G,18.247214,-58.693778,14.25,1.74
IC 4693,Other,18.153008,17.347889,,
IC 4694,G,18.257347,-58.208917,13.76,2.79
IC 4696,G,18.338308,-64.734083,13.48,2.36
IC 4697,G,18.207475,25.427194,15.03,0.87
IC 4698,G,18.349981,-63.347944,15.32,1.75
IC 4699,PN,18.309108,-45.983083,13.00,0.08
IC 4700,Dup,18.284719,-19.866056,,
IC 4701,Neb,18.276594,-16.648278,,60.00
IC 4702,G,18.384394,-59.238944,14.00,1.66
IC 4703,Neb,18.315617,-13.845389,6.00,5.05
IC 4704,G,18.464900,-71.609861,12.02,2.70
IC 4705,G,18.469533,-71.693944,12.78,1.73
IC 4706,Neb,18.326928,-16.031278,,3.47
IC 4707,Neb,18.331642,-16.009250,,3.47
IC 4708,G,18.229503,61.157278,15.50,0.50
IC 4709,G,18.405386,-56.369167,14.42,1.17
IC 4710,G,18.477214,-66.982278,12.00,3.49
IC 4711,Other,18.468561,-64.944472,,
IC 4712,G,18.518589,-71.693667,12.19,1.99
IC 4713,G,18.499817,-67.224389,13.53,0.91
IC 4714,G,18.515486,-66.651750,15.15,1.49
IC 4715,*Ass,18.282256,-18.514556,4.50,120.00
IC 4716,G,18.545844,-56.962000,15.99,0.69
IC 4717,G,18.554792,-57.975722,13.23,1.78
IC 4718,G,18.563933,-60.129111,12.95,1.67
IC 4719,G,18.553206,-56.732194,13.98,1.47
IC 4720,G,18.559028,-58.405361,13.37,2.75
IC 4721,G,18.573544,-58.496611,11.82,5.30
IC 4722,G,18.575425,-57.792778,13.61,1.64
IC 4723,G,18.598961,-63.376667,14.70,0.70
IC 4724,G,18.644522,-70.125667,15.13,0.83
IC 4725,OCl,18.529658,-19.114944,4.60,14.10
IC 4726,G,18.616336,-62.854333,14.74,1.13
IC 4727,G,18.632239,-62.700667,14.07,1.24
IC 4728,G,18.632500,-62.530917,14.26,2.22
IC 4729,G,18.665675,-67.425694,12.18,1.31
IC 4730,G,18.647269,-63.349917,14.47,1.44
IC 4731,G,18.645272,-62.943028,12.69,1.55
IC 4732,PN,18.565167,-22.644722,12.10,0.07
IC 4733,*,18.443939,64.967417,,
IC 4734,G,18.640472,-57.490444,14.22,1.31
IC 4735,G,18.663872,-62.956028,15.51,0.79
IC 4736,G,18.644392,-57.893278,14.61,1.29
IC 4737,G,18.666222,-62.597972,15.01,0.93
IC 4738,G,18.674144,-61.902361,15.26,1.25
IC 4739,G,18.680828,-61.901556,15.19,0.95
IC 4740,G,18.716828,-68.359944,15.30,1.01
IC 4741,G,18.695397,-63.948194,13.80,1.43
IC 4742,G,18.697936,-63.862083,12.08,2.11
IC 4743,G,18.691431,-61.772222,14.99,0.93
IC 4744,G,18.698581,-63.223861,15.35,0.66
IC 4745,G,18.709967,-64.942917,13.88,2.08
IC 4746,G,18.765142,-72.668222,,0.57
IC 4747,G,18.765928,-72.630028,15.09,1.10
IC 4748,G,18.712767,-64.072667,14.34,1.01
IC 4749,G,18.713747,-63.208417,14.30,1.20
IC 4750,G,18.717411,-62.971472,15.15,1.16
IC 4751,G,18.722039,-62.112278,14.09,1.08
IC 4752,G,18.729647,-64.082111,15.49,0.73
IC 4753,G,18.725728,-62.107944,12.88,0.87
IC 4754,G,18.733397,-61.990056,14.38,1.27
IC 4755,G,18.750319,-63.692222,15.15,1.42
IC 4756,OCl,18.647642,5.462167,4.60,24.00
IC 4757,G,18.732153,-57.167556,14.58,1.49
IC 4758,G,18.771742,-65.756667,14.18,1.04
IC 4759,GPair,18.761389,-63.085278,,0.80
IC 4759 NED01,G,18.761311,-63.084778,17.33,0.59
IC 4759 NED02,G,18.761472,-63.087000,15.42,0.92
IC 4760,G,18.762764,-62.958361,15.15,0.83
IC 4761,G,18.732111,-52.853028,13.92,1.54
IC 4763,Dup,18.558472,67.137306,,
IC 4764,G,18.785436,-63.484556,13.85,1.42
IC 4765,G,18.788314,-63.331333,11.19,3.79
IC 4766,G,18.793269,-63.292167,13.48,1.23
IC 4767,G,18.794925,-63.405667,13.16,2.00
IC 4768,OCl,18.691164,-5.534833,,
IC 4769,G,18.795569,-63.157000,14.10,1.81
IC 4770,G,18.802869,-63.383444,13.15,0.78
IC 4771,G,18.806622,-63.247667,15.25,1.10
IC 4772,G,18.665694,40.026389,14.94,0.60
IC 4773,G,18.855783,-69.924750,14.37,1.39
IC 4774,G,18.802958,-57.935694,14.51,1.06
IC 4775,G,18.807303,-57.183722,14.74,1.51
IC 4776,PN,18.764083,-33.343056,10.80,0.12
IC 4777,G,18.803139,-53.147611,14.63,0.94
IC 4778,G,18.833436,-61.719500,14.20,1.20
IC 4779,G,18.841786,-63.012889,14.92,0.86
IC 4780,G,18.832247,-59.252861,14.94,0.77
IC 4781,G,18.860456,-62.792611,15.23,0.96
IC 4782,G,18.848575,-55.491222,14.74,0.40
IC 4783,G,18.859269,-58.813167,14.59,1.15
IC 4784,G,18.880006,-63.259611,13.74,1.51
IC 4785,G,18.882008,-59.255417,13.11,3.12
IC 4786,G,18.879047,-56.694611,15.87,0.79
IC 4787,G,18.934628,-68.682361,14.59,1.07
IC 4788,G,18.911394,-63.452389,16.05,1.27
IC 4789,G,18.938469,-68.567111,14.03,1.63
IC 4790,G,18.942281,-64.928917,13.98,1.21
IC 4791,G,18.816994,19.331111,14.01,1.41
IC 4792,G,18.928267,-56.403806,15.06,1.36
IC 4793,G,18.948778,-61.399778,14.56,1.21
IC 4794,G,18.952675,-62.090944,14.16,1.48
IC 4795,G,18.954544,-61.609083,15.77,1.13
IC 4796,G,18.941067,-54.213944,12.30,1.95
IC 4797,G,18.941578,-54.305778,11.32,2.62
IC 4798,G,18.972469,-62.118417,13.19,2.02
IC 4799,G,18.982386,-63.930972,14.11,1.55
IC 4800,G,18.978756,-63.139222,13.76,1.95
IC 4801,G,18.993997,-64.675139,13.63,1.95
IC 4802,Other,18.918636,-22.698306,,
IC 4803,G,19.011075,-62.065139,15.68,0.76
IC 4804,G,19.018717,-61.833333,14.79,1.28
IC 4805,G,19.033728,-63.047639,14.92,0.76
IC 4806,G,19.025192,-57.532056,12.23,2.40
IC 4807,G,19.038239,-56.931194,14.21,1.01
IC 4808,G,19.018783,-45.313722,12.65,2.26
IC 4809,G,19.068161,-62.194083,15.08,1.01
IC 4810,G,19.049919,-56.159722,12.67,4.04
IC 4811,G,19.095742,-67.133833,15.76,0.62
IC 4812,Neb,19.017675,-37.060333,,10.00
IC 4813,G,19.094919,-66.522056,12.57,1.31
IC 4814,G,19.083025,-58.579389,14.35,1.50
IC 4815,G,19.114058,-61.701361,14.38,1.12
IC 4816,Nova,19.030700,-13.161833,4.50,
IC 4817,G,19.103431,-56.159361,14.53,1.46
IC 4818,G,19.100844,-55.136833,15.40,0.95
IC 4819,G,19.118694,-59.466944,14.22,3.00
IC 4820,G,19.153753,-63.465500,14.60,1.36
IC 4821,G,19.158892,-55.017306,13.66,1.82
IC 4822,G,19.245969,-72.441139,15.49,0.71
IC 4823,G,19.204375,-63.975861,14.69,1.23
IC 4824,G,19.220575,-62.088278,16.53,0.73
IC 4825,G,19.287675,-72.748750,15.64,0.51
IC 4826,G,19.205889,-57.202306,14.48,1.29
IC 4827,G,19.222567,-60.860167,13.27,3.05
IC 4828,G,19.227969,-62.082611,14.78,1.13
IC 4829,G,19.209361,-56.540250,14.71,1.05
IC 4830,G,19.230156,-59.294361,13.21,1.94
IC 4831,G,19.245511,-62.272611,12.08,3.67
IC 4832,G,19.234408,-56.610722,12.72,2.54
IC 4833,G,19.261431,-62.329944,14.67,0.78
IC 4834,G,19.275369,-64.006167,14.76,1.11
IC 4835,G,19.257633,-58.238000,14.75,0.88
IC 4836,G,19.271647,-60.200333,12.58,1.59
IC 4837,G,19.254067,-54.661417,12.59,2.25
IC 4837 A,G,19.254492,-54.132500,11.71,4.47
IC 4838,G,19.279475,-61.614500,13.64,1.36
IC 4839,G,19.259478,-54.626694,13.66,2.16
IC 4840,G,19.264358,-56.209083,13.68,1.13
IC 4841,G,19.345231,-72.226778,14.90,0.93
IC 4842,G,19.323464,-60.644250,12.45,2.22
IC 4843,G,19.322692,-59.308861,15.13,1.15
IC 4844,G,19.317400,-56.027167,14.05,1.61
IC 4845,G,19.339581,-60.389167,11.97,1.95
IC 4846,PN,19.274528,-9.043611,11.90,0.03
IC 4847,G,19.392225,-65.506667,14.98,0.97
IC 4848,G,19.381825,-56.780806,14.89,0.69
IC 4849,G,19.426664,-62.932722,14.54,0.99
IC 4850,Nova,19.340025,-0.133556,20.41,
IC 4851,G,19.424844,-57.670444,14.17,1.69
IC 4852,G,19.440372,-60.336056,12.93,1.71
IC 4853,G,19.513142,-71.070028,14.89,1.24
IC 4854,G,19.455875,-59.315444,13.82,1.31
IC 4855,Dup,19.455875,-59.315444,,
IC 4856,G,19.458481,-54.908528,14.47,1.17
IC 4857,G,19.477550,-58.767917,13.71,1.82
IC 4858,Dup,19.477550,-58.767917,,
IC 4859,G,19.512961,-66.314722,14.76,1.17
IC 4860,G,19.524308,-67.369028,14.69,0.96
IC 4861,G,19.487978,-57.574972,15.51,1.21
IC 4862,G,19.527875,-67.322889,14.59,1.55
IC 4864,G,19.668381,-77.558167,13.56,1.76
IC 4866,G,19.576319,-61.145778,12.97,1.64
IC 4867,Dup,19.442217,50.125278,,
IC 4869,G,19.600647,-61.027861,13.64,1.79
IC 4870,G,19.627111,-65.811833,14.62,1.67
IC 4871,G,19.595064,-57.519222,14.05,3.78
IC 4872,Dup,19.595064,-57.519222,,
IC 4873,G,19.581858,-46.135833,15.10,0.93
IC 4874,G,19.605983,-47.265944,14.72,1.39
IC 4875,G,19.627358,-52.075722,14.58,1.00
IC 4876,G,19.628547,-52.842750,14.30,1.33
IC 4877,G,19.632192,-51.991389,14.62,1.64
IC 4878,G,19.647242,-58.226444,15.20,1.50
IC 4879,G,19.660125,-52.368778,14.51,0.90
IC 4880,G,19.675253,-56.410167,14.31,1.99
IC 4881,G,19.673894,-55.857722,14.55,1.10
IC 4882,G,19.673142,-55.196917,14.62,0.98
IC 4883,G,19.700147,-55.545528,14.60,1.51
IC 4884,G,19.711417,-58.128472,14.73,1.59
IC 4885,G,19.731122,-60.651750,14.55,2.00
IC 4886,G,19.720708,-51.807500,14.20,1.48
IC 4887,G,19.805914,-69.587194,14.23,0.99
IC 4888,G,19.747844,-54.456639,14.66,1.14
IC 4889,G,19.754208,-54.344139,11.22,2.99
IC 4890,G,19.759850,-56.545444,14.73,1.01
IC 4891,Dup,19.754208,-54.344139,,
IC 4892,G,19.825447,-70.227444,14.91,1.82
IC 4893,G,19.842600,-72.510000,15.65,0.57
IC 4894,G,19.783086,-51.846500,14.66,0.87
IC 4895,Dup,19.749372,-14.803444,,
IC 4896,G,19.818031,-58.981444,15.40,0.90
IC 4897,G,19.822139,-51.868000,15.65,0.80
IC 4898,Other,19.796161,-33.320583,,
IC 4899,G,19.907431,-70.589750,14.53,1.02
IC 4900,G,19.839472,-51.345833,16.17,0.91
IC 4901,G,19.906536,-58.713556,11.65,3.68
IC 4902,G,19.906697,-56.379083,16.08,0.68
IC 4903,G,19.970394,-70.453417,15.25,1.17
IC 4904,G,19.977447,-70.184194,14.78,1.07
IC 4905,G,19.934964,-61.221083,15.95,1.04
IC 4906,G,19.946556,-60.468083,13.82,1.61
IC 4907,G,19.936961,-52.453972,16.13,0.54
IC 4908,G,19.949075,-55.791722,15.02,0.66
IC 4909,G,19.946000,-50.055750,14.63,1.16
IC 4910,G,19.963053,-56.863250,15.61,0.52
IC 4911,G,19.961619,-51.986472,16.15,0.61
IC 4912,G,20.113803,-77.357500,15.57,1.00
IC 4913,G,19.946567,-37.328361,13.98,1.57
IC 4914,G,19.965697,-50.131500,15.88,0.46
IC 4915,G,19.975539,-52.642222,14.86,1.37
IC 4916,G,19.971992,-50.272111,14.43,1.05
IC 4917,G,19.981881,-52.273194,15.26,0.79
IC 4918,G,19.986997,-52.275139,16.25,0.41
IC 4919,G,20.002514,-55.373389,15.04,1.36
IC 4920,G,20.002447,-53.383778,16.64,0.64
IC 4921,G,20.055444,-67.826861,15.34,0.80
IC 4922,Other,19.991492,-40.363083,,
IC 4923,G,20.015936,-52.631667,14.53,1.03
IC 4924,Other,19.997619,-41.546056,,
IC 4925,G,20.019408,-52.865833,16.38,0.90
IC 4926,G,20.003375,-38.578583,13.95,1.29
IC 4927,G,20.030411,-53.917750,15.13,1.18
IC 4928,G,20.170000,-77.308972,15.98,0.90
IC 4929,G,20.111583,-71.683556,14.36,1.34
IC 4930,Other,20.040683,-54.308583,,
IC 4931,G,20.013989,-38.575056,11.88,2.28
IC 4932,G,20.037633,-52.846167,15.51,0.83
IC 4933,G,20.058067,-54.979944,12.35,2.08
IC 4934,G,20.120792,-69.479194,14.95,1.55
IC 4935,G,20.076144,-57.598167,14.07,1.80
IC 4936,G,20.097833,-61.428528,14.55,1.35
IC 4937,G,20.088217,-56.256194,14.92,1.72
IC 4938,G,20.103250,-60.211611,12.69,0.46
IC 4939,G,20.119733,-60.738806,15.09,0.74
IC 4940,Other,20.095450,-44.699944,,
IC 4941,G,20.116281,-53.652306,15.56,0.88
IC 4942,G,20.113717,-52.609917,16.28,0.65
IC 4943,G,20.107850,-48.375611,12.67,1.33
IC 4944,G,20.119122,-54.446889,14.63,1.33
IC 4945,Dup,20.188014,-71.012944,,
IC 4946,G,20.399464,-43.995278,11.92,2.50
IC 4947,G,20.125486,-53.142444,13.87,0.76
IC 4948,Dup,20.407817,-43.653528,,
IC 4949,Dup,20.122078,-48.370222,,
IC 4950,G,20.140933,-56.161833,15.19,1.38
IC 4951,G,20.158825,-61.850472,13.84,3.07
IC 4952,G,20.143792,-55.453667,14.00,0.93
IC 4953,G,20.166644,-62.792222,15.70,0.57
IC 4954,HII,20.079172,29.252806,,3.00
IC 4955,Neb,20.081264,29.192611,12.98,2.09
IC 4956,G,20.192017,-45.593222,13.36,1.73
IC 4957,G,20.159897,-55.709306,15.27,0.93
IC 4958,G,20.259817,-72.711194,,0.46
IC 4959,Other,20.182561,-53.089694,,
IC 4960,G,20.256633,-70.537750,14.54,1.26
IC 4961,G,20.191275,-53.125111,15.08,1.64
IC 4962,G,20.278469,-71.129556,16.21,0.98
IC 4963,G,20.201525,-55.245889,14.33,1.43
IC 4964,G,20.289981,-73.885639,14.43,1.59
IC 4965,G,20.207589,-56.826778,13.74,1.23
IC 4966,Other,20.204561,-53.619194,,
IC 4967,G,20.273097,-70.564694,14.83,0.73
IC 4968,G,20.247286,-64.798389,15.05,0.76
IC 4969,G,20.215639,-53.920056,15.16,0.71
IC 4970,G,20.282597,-70.749750,13.82,1.66
IC 4971,G,20.284128,-70.620972,16.08,0.91
IC 4972,G,20.295200,-70.915111,13.44,1.01
IC 4973,G,20.242814,-58.371111,15.85,0.66
IC 4974,GPair,20.257361,-61.860278,,1.00
IC 4974 NED01,G,20.257258,-61.857667,14.36,0.84
IC 4974 NED02,G,20.257486,-61.863056,,0.66
IC 4975,G,20.234172,-52.721778,14.36,1.11
IC 4976,G,20.261406,-61.875139,15.59,0.44
IC 4977,Other,20.198111,-21.636639,,
IC 4978,G,20.243792,-54.421972,15.45,0.74
IC 4979,G,20.244956,-53.458694,14.97,1.08
IC 4980,G,20.258036,-57.912694,14.24,1.61
IC 4981,G,20.327556,-70.848528,12.51,1.07
IC 4982,G,20.339122,-71.007833,15.18,0.52
IC 4983,G,20.268319,-52.086528,14.34,1.02
IC 4984,G,20.271514,-52.703722,15.41,0.88
IC 4985,G,20.345561,-70.987000,14.91,0.85
IC 4986,G,20.286569,-55.036389,14.17,2.23
IC 4987,G,20.288717,-52.279556,15.19,1.01
IC 4988,Other,20.362847,-69.387639,,
IC 4989,G,20.323247,-58.551472,15.29,1.16
IC 4990,G,20.357108,-66.890861,16.16,0.77
IC 4991,G,20.306467,-41.050167,11.54,2.91
IC 4992,G,20.391069,-71.564917,14.50,1.71
IC 4993,G,20.365656,-66.985389,15.74,0.52
IC 4994,G,20.329033,-53.447361,13.98,1.36
IC 4995,G,20.333047,-52.621972,14.06,1.19
IC 4996,OCl,20.275908,37.555278,7.30,6.00
IC 4997,PN,20.335778,16.731667,10.50,0.03
IC 4998,G,20.369606,-38.308333,14.03,1.57
IC 4999,G,20.398983,-26.014944,13.24,2.03
IC 5000,Dup,20.372642,6.429861,,
IC 5001,G,20.438903,-54.774722,15.25,0.97
IC 5002,G,20.444414,-54.799694,14.23,1.35
IC 5003,G,20.720650,-29.853389,12.93,2.36
IC 5004,Dup,20.527519,-30.831889,,
IC 5005,G,20.422281,-25.829278,13.59,1.36
IC 5007,G,20.726236,-29.703639,12.55,2.31
IC 5008,G,20.545842,-72.694722,15.59,1.19
IC 5009,G,20.542875,-72.167556,14.40,1.05
IC 5010,G,20.507411,-66.097361,15.91,0.78
IC 5011,G,20.476061,-36.027111,11.84,3.01
IC 5012,G,20.492217,-56.743111,15.29,1.06
IC 5013,Dup,20.476061,-36.027111,,
IC 5014,G,20.587700,-73.452611,14.37,0.77
IC 5015,Dup,20.572381,-31.980889,,
IC 5016,G,20.593589,-72.911139,15.87,0.63
IC 5017,G,20.534397,-57.587694,13.92,0.97
IC 5018,Dup,20.369606,-38.308333,,
IC 5019,G,20.513081,-36.076944,15.48,1.54
IC 5020,G,20.510692,-33.485556,12.30,2.33
IC 5021,G,20.559456,-54.520778,15.03,0.76
IC 5022,G,20.685039,-76.450139,15.50,0.78
IC 5023,G,20.636311,-67.184639,14.21,1.43
IC 5024,G,20.669317,-71.107694,14.93,0.98
IC 5025,G,20.749744,-76.984694,15.43,1.65
IC 5026,G,20.807792,-78.069250,15.52,2.40
IC 5027,G,20.685814,-55.472111,15.26,0.51
IC 5028,G,20.722786,-65.647806,15.25,1.32
IC 5029,Dup,20.720650,-29.853389,,
IC 5030,Dup,20.726236,-29.703639,,
IC 5031,G,20.755631,-67.539333,13.62,0.59
IC 5032,G,20.756119,-67.551889,13.02,1.30
IC 5033,G,20.731969,-57.334278,15.72,0.95
IC 5034,G,20.728242,-57.030306,14.67,1.43
IC 5035,G,20.737347,-57.127528,15.90,0.63
IC 5036,G,20.743828,-57.626778,15.96,0.99
IC 5037,G,20.760903,-58.449778,15.84,1.32
IC 5038,G,20.781014,-65.016806,13.48,1.51
IC 5039,Dup,20.720650,-29.853389,,
IC 5040,G,20.872114,-76.686556,15.18,0.80
IC 5041,Dup,20.726236,-29.703639,,
IC 5042,G,20.796117,-65.084306,13.35,1.10
IC 5043,G,20.777294,-56.983667,16.42,0.78
IC 5044,G,20.844872,-71.899417,15.51,0.64
IC 5045,G,20.847253,-71.909778,15.26,0.81
IC 5046,Dup,20.720650,-29.853389,,
IC 5047,Dup,20.726236,-29.703639,,
IC 5048,G,20.861289,-71.800778,15.84,0.58
IC 5049,GPair,20.789844,-38.415694,,1.20
IC 5049 A,G,20.789783,-38.413167,15.15,1.10
IC 5049 B,G,20.789953,-38.418278,13.60,1.78
IC 5050,G,20.754181,-5.622778,14.99,1.33
IC 5051,G,20.872958,-71.789889,15.57,0.68
IC 5052,G,20.868214,-69.201639,11.34,7.16
IC 5053,G,20.893392,-71.141222,13.16,2.09
IC 5054,G,20.895950,-71.024750,13.23,2.23
IC 5055,G,20.882547,-68.445667,15.15,0.83
IC 5056,Other,20.816528,-39.180917,,
IC 5057,*,20.787083,0.322111,,
IC 5058,Dup,20.788992,0.484056,,
IC 5059,G,20.853744,-57.688667,15.60,0.90
IC 5060,G,20.912961,-71.636472,15.50,0.87
IC 5061,Other,20.793653,0.335667,,
IC 5063,G,20.867317,-57.068778,12.45,2.69
IC 5064,G,20.877300,-57.232444,14.32,1.27
IC 5065,G,20.862722,-29.847278,13.60,1.50
IC 5066,G,20.950839,-73.147250,15.15,0.68
IC 5067,Other,20.797272,44.366972,,
IC 5068,HII,20.841600,42.477694,,40.00
IC 5069,G,21.003569,-71.811694,14.17,1.15
IC 5070,HII,20.850200,44.401500,8.00,60.00
IC 5071,G,21.022150,-72.642722,13.29,3.17
IC 5072,G,21.032450,-72.988472,15.58,0.81
IC 5073,G,21.055517,-72.687889,14.88,1.18
IC 5074,G,21.016794,-63.152667,14.63,0.65
IC 5075,G,21.077250,-71.867861,14.57,1.09
IC 5076,RfN,20.925950,47.395556,,7.00
IC 5077,G,21.148322,-73.640806,15.74,0.67
IC 5078,G,21.042019,-16.818306,12.65,3.24
IC 5079,*,21.095558,-56.230250,,
IC 5080,G,21.042519,19.213611,15.32,0.49
IC 5081,Other,21.050342,19.189250,,
IC 5082,Dup,21.077639,-12.338389,,
IC 5083,G,21.064306,11.763639,15.30,0.80
IC 5084,G,21.154131,-63.290028,13.57,1.67
IC 5085,G,21.224325,-74.103056,15.29,0.72
IC 5086,G,21.142225,-29.769056,12.84,1.75
IC 5087,G,21.239292,-73.773833,15.04,1.46
IC 5088,G,21.157433,-22.878583,14.49,1.37
IC 5089,G,21.181814,-3.862778,16.11,0.60
IC 5090,G,21.191800,-2.032556,14.46,0.83
IC 5091,G,21.293617,-70.652944,15.94,0.56
IC 5092,G,21.270694,-64.464667,13.01,2.75
IC 5093,G,21.312883,-70.622389,16.01,0.79
IC 5094,G,21.297083,-66.427667,14.55,1.17
IC 5095,G,21.289511,-59.947556,15.42,0.92
IC 5096,G,21.305983,-63.760667,13.33,3.52
IC 5097,Other,21.249467,4.484111,,
IC 5098,Other,21.250383,4.493611,,
IC 5099,G,21.363625,-70.983361,15.43,0.72
IC 5100,G,21.362072,-65.933361,14.62,1.15
IC 5101,G,21.365492,-65.836056,13.32,1.10
IC 5102,G,21.437072,-73.310083,14.80,1.07
IC 5103,G,21.486819,-74.070167,15.05,1.07
IC 5104,G,21.358125,21.241972,13.82,1.48
IC 5105,G,21.406114,-40.537722,11.60,2.98
IC 5106,G,21.477258,-70.834583,14.40,1.51
IC 5107,G,21.470803,-65.735528,15.18,1.02
IC 5108,G,21.547639,-72.659694,15.13,1.08
IC 5109,G,21.561864,-74.112000,14.67,0.92
IC 5110,G,21.512053,-60.001833,13.29,1.37
IC 5111,G,21.469656,2.473750,15.05,0.78
IC 5114,Dup,21.568872,-36.653722,,
IC 5115,G,21.515914,11.763500,15.84,0.71
IC 5116,G,21.618194,-70.982556,13.90,1.48
IC 5117,PN,21.541936,44.596556,11.50,0.02
IC 5118,G,21.703833,-71.382694,15.49,1.22
IC 5119,G,21.565514,21.837917,15.26,0.82
IC 5120,Dup,21.646742,-64.350194,,
IC 5121,Dup,21.688689,-63.908694,,
IC 5122,G,21.662742,-22.406528,16.44,0.65
IC 5123,G,21.747042,-72.420750,14.50,1.48
IC 5124,G,21.665331,-22.426944,16.61,0.51
IC 5125,G,21.697272,-52.773611,14.08,0.78
IC 5126,G,21.674603,-6.345750,15.69,0.37
IC 5127,Dup,21.662358,6.286306,,
IC 5128,G,21.719936,-38.968278,14.11,0.96
IC 5129,G,21.796272,-65.387806,15.28,0.55
IC 5130,G,21.840075,-73.997417,14.54,1.63
IC 5131,G,21.790364,-34.883667,12.33,1.62
IC 5132,Neb,21.711169,66.168444,,
IC 5133,Neb,21.713094,66.181139,,
IC 5134,Neb,21.716300,66.102833,,7.59
IC 5135,Dup,21.805422,-34.951250,,
IC 5136,Dup,21.829447,-34.876278,,
IC 5137,Other,21.860406,-65.583667,,
IC 5138,G,21.889358,-68.953639,14.05,1.23
IC 5139,G,21.840461,-30.994722,13.42,2.19
IC 5140,G,21.904453,-67.331389,15.21,2.19
IC 5141,G,21.888067,-59.493556,13.50,1.50
IC 5142,G,21.922358,-65.510028,14.52,1.67
IC 5143,Dup,21.936036,-49.521944,,
IC 5144,G,21.902647,15.036833,15.49,0.79
IC 5145,G,21.906406,15.156833,14.61,1.62
IC 5146,Cl+N,21.891322,47.266917,7.20,10.00
IC 5147,G,21.990644,-65.449861,15.12,1.59
IC 5148,PN,21.993111,-39.385833,11.00,2.30
IC 5149,G,21.983067,-27.413917,14.45,1.38
IC 5150,Dup,21.993111,-39.385833,,
IC 5151,G,21.981278,3.761472,15.30,0.35
IC 5152,G,22.044864,-51.296444,10.68,5.13
IC 5153,G,22.006544,17.863917,,0.18
IC 5154,G,22.075081,-66.112389,15.80,0.86
IC 5156,G,22.054131,-33.838444,12.16,2.28
IC 5157,G,22.057500,-34.941833,13.39,2.01
IC 5158,G,22.106881,-67.517000,15.22,1.01
IC 5159,*,22.044414,0.319000,,
IC 5160,G,22.051344,10.924861,15.52,0.94
IC 5161,G,22.094169,9.640167,15.66,0.71
IC 5162,G,22.134189,-52.713861,15.08,1.08
IC 5163,Other,22.096494,27.085500,,
IC 5164,*,22.099500,27.047472,,
IC 5165,G,22.168633,-64.578028,14.81,1.52
IC 5166,*,22.101900,27.068000,,
IC 5167,*,22.125497,-8.122611,,
IC 5168,G,22.145983,-27.856472,15.55,1.30
IC 5169,G,22.169439,-36.088611,14.27,2.05
