name,type,ra_hours,dec_degrees,magnitude,size_arcmin
LBN 641,HII,2.200000,62.500000,,
LBN 642,HII,2.350000,61.900000,,
LBN 643,RfN,2.850000,68.900000,,
LBN 644,HII,1.383333,17.300000,,
LBN 645,HII,2.428750,62.103611,,3.10
LBN 646,HII,2.450000,62.200000,,
LBN 647,HII,2.466667,62.000000,,
LBN 648,HII,2.483333,62.200000,,
LBN 649,HII,2.366667,59.900000,,
LBN 650,HII,2.450000,61.500000,,
LBN 651,HII,3.583333,73.200000,,
LBN 652,HII,2.833333,65.500000,,
LBN 653,HII,2.266667,55.400000,,
LBN 654,Neb,2.547333,61.471111,,13.30
LBN 655,HII,2.566667,61.000000,,
LBN 656,HII,2.546081,60.553417,,
LBN 657,HII,2.546014,60.470083,,
LBN 658,HII,2.683333,61.200000,,
LBN 659,Neb,2.609852,59.654863,,
LBN 660,HII,2.794444,61.976667,,4.23
LBN 661,HII,2.790003,61.913222,,
LBN 662,HII,2.800000,61.900000,,
LBN 663,RfN,2.666944,59.615000,,
LBN 664,HII,2.859361,62.211667,,
LBN 665,HII,2.695278,59.603333,,
LBN 666,HII,2.350000,50.500000,,
LBN 667,Neb,2.857000,60.418889,6.50,24.00
LBN 668,HII,2.350000,50.400000,,
LBN 669,HII,2.833333,59.700000,,
LBN 670,HII,2.850000,59.900000,,
LBN 671,HII,2.366667,50.200000,,
LBN 672,HII,2.900000,60.200000,,
LBN 673,HII,2.933333,60.500000,,
LBN 674,PN,3.183017,62.798583,,
LBN 675,HII,3.050000,60.400000,,
LBN 676,HII,3.250000,60.900000,,
LBN 677,HII,3.315000,59.633333,,
LBN 678,RfN,3.400000,61.500000,,
LBN 679,HII,3.116667,56.700000,,
LBN 680,RfN,3.266667,57.100000,,
LBN 681,HII,3.500000,59.900000,,
LBN 682,RfN,3.483333,58.900000,,
LBN 683,HII,9.250000,70.800000,,
LBN 684,HII,3.533333,58.500000,,
LBN 685,HII,3.383056,54.828333,,
LBN 686,HII,3.300000,54.100000,,
LBN 687,HII,5.450000,67.500000,,
LBN 688,RfN,2.083333,20.200000,,
LBN 689,HII,3.928333,57.433333,,
LBN 690,HII,5.583333,66.500000,,
LBN 691,HII,9.616667,65.800000,,
LBN 692,HII,8.933333,67.000000,,
LBN 693,HII,5.616667,65.000000,,
LBN 694,HII,2.616667,32.000000,,
LBN 695,HII,9.033333,66.600000,,
LBN 696,HII,3.883333,53.300000,,
LBN 697,HII,4.250000,56.800000,,
LBN 698,HII,6.616667,67.000000,,
LBN 699,HII,5.633333,63.800000,,
LBN 700,HII,5.783333,64.300000,,
LBN 701,HII,3.870556,53.416667,,
LBN 702,HII,6.750000,66.200000,,
LBN 703,HII,2.300000,19.200000,,
LBN 704,HII,4.054417,51.315000,,4.80
LBN 705,HII,4.066667,51.300000,,
LBN 706,HII,4.054417,51.315000,,4.80
LBN 707,HII,2.400000,19.700000,,
LBN 708,HII,4.328059,53.142040,,3.33
LBN 709,HII,4.066667,50.100000,,
LBN 710,HII,4.183333,51.200000,,
LBN 711,HII,2.483333,19.500000,,
LBN 712,HII,4.518889,52.490000,,
LBN 713,HII,3.750000,44.200000,,
LBN 714,HII,3.750000,43.500000,,
LBN 715,HII,2.350000,12.900000,,
LBN 716,HII,3.433333,36.900000,,
LBN 717,HII,4.615833,50.876667,,
LBN 718,HII,3.516667,37.700000,,
LBN 719,HII,3.516667,37.600000,,
LBN 720,HII,3.566667,37.900000,,
LBN 721,RfN,3.583333,38.000000,,
LBN 722,HII,4.676811,50.462306,,5.80
LBN 723,HII,8.116667,61.400000,,
LBN 724,HII,4.050000,43.900000,,
LBN 725,HII,3.183333,29.700000,,
LBN 726,HII,3.216667,30.200000,,
LBN 727,HII,8.100000,60.600000,,
LBN 728,HII,8.450000,60.300000,,
LBN 729,HII,8.366667,60.200000,,
LBN 730,HII,2.450000,11.700000,,
LBN 731,HII,4.345333,44.940556,,
LBN 732,HII,8.133333,60.100000,,
LBN 733,HII,8.116667,59.700000,,
LBN 734,RfN,3.433333,31.700000,,
LBN 735,HII,4.358333,44.366667,,
LBN 736,HII,4.050000,40.600000,,
LBN 737,RfN,4.816667,48.600000,,
LBN 738,HII,3.800000,36.700000,,
LBN 739,HII,5.133333,50.400000,,
LBN 740,HII,3.450000,30.900000,,
LBN 741,Neb,3.486472,31.310000,,480.00
LBN 742,HII,4.750000,46.800000,,
LBN 743,HII,2.933333,20.200000,,
LBN 744,PN,4.722573,46.701621,12.87,
LBN 745,HII,4.979361,47.993333,,
LBN 746,RfN,3.483333,29.900000,,
LBN 747,HII,4.934861,47.375833,,2.97
LBN 748,HII,3.850000,35.400000,,
LBN 749,HII,3.650000,32.200000,,
LBN 750,HII,5.688333,52.183333,,
LBN 751,HII,5.733333,52.000000,,
LBN 752,HII,4.016667,36.900000,,
LBN 753,HII,2.933333,18.200000,,
LBN 754,HII,5.028333,46.333333,,
LBN 755,HII,4.866667,45.800000,,
LBN 756,HII,4.055000,36.421667,,
LBN 757,HII,3.866667,34.100000,,
LBN 758,Neb,3.742139,32.158889,,480.00
LBN 759,HII,5.100000,46.300000,,
LBN 760,HII,6.116667,52.200000,,
LBN 761,HII,3.650000,29.200000,,
LBN 762,HII,3.000000,17.200000,,
LBN 763,HII,3.216667,19.900000,,
LBN 764,HII,5.983333,49.700000,,
LBN 765,HII,5.983333,49.000000,,
LBN 766,HII,4.516667,35.400000,,
LBN 767,Neb,4.500933,35.325000,,13.40
LBN 768,HII,5.288333,42.200000,,
LBN 769,HII,5.455000,42.966667,,
LBN 770,HII,3.766667,24.200000,,
LBN 771,HII,3.766667,24.200000,,
LBN 772,HII,3.766667,24.200000,,
LBN 773,HII,3.616667,23.400000,,
LBN 774,HII,3.916667,25.400000,,
LBN 775,HII,4.050000,26.600000,,
LBN 776,HII,3.883333,24.100000,,
LBN 777,RfN,4.083333,26.400000,,
LBN 778,HII,5.452778,40.625000,,
LBN 779,HII,4.016667,25.100000,,
LBN 780,HII,5.183373,37.990571,,2.63
LBN 781,HII,5.330000,38.950000,,
LBN 782,RfN,4.311389,28.290000,,
LBN 783,HII,5.216667,37.400000,,
LBN 784,HII,5.223750,37.450278,,4.80
LBN 785,RfN,4.366806,28.417222,,
LBN 786,Neb,4.216667,25.600000,,
LBN 787,HII,5.383333,36.500000,,
LBN 788,Neb,4.451303,26.104461,10.50,
LBN 789,HII,5.633333,37.500000,,
LBN 790,HII,7.966667,47.200000,,
LBN 791,HII,5.233333,34.100000,,
LBN 792,HII,4.800000,29.800000,,
LBN 793,HII,4.516667,26.600000,,
LBN 794,HII,5.416667,35.500000,,
LBN 795,Neb,5.290000,34.383333,,
LBN 796,HII,5.300000,34.100000,,
LBN 797,HII,5.583333,36.200000,,
LBN 798,RfN,4.983333,30.600000,,
LBN 799,HII,4.383333,23.600000,,
LBN 800,HII,4.466667,24.600000,,
LBN 801,HII,8.100000,46.400000,,
LBN 802,HII,5.642083,35.855278,,2.00
LBN 803,HII,5.650000,35.800000,,
LBN 804,HII,5.467500,34.411667,,2.43
LBN 805,HII,5.707866,36.189870,,45.63
LBN 806,RfN,4.633333,26.200000,,
LBN 807,Neb,5.366667,33.483333,,
LBN 808,Neb,5.653667,35.763333,,0.59
LBN 809,RfN,5.119193,30.824481,,2.20
LBN 810,Neb,5.523000,34.233000,10.10,13.00
LBN 811,HII,7.983333,45.600000,,
LBN 812,RfN,4.533333,24.300000,,
LBN 813,Neb,4.665485,25.750539,,
LBN 814,HII,4.450000,22.900000,,
LBN 815,RfN,4.600000,24.200000,,
LBN 816,HII,4.550000,22.900000,,
LBN 817,RfN,4.366667,19.600000,,
LBN 818,RfN,5.650000,30.700000,,
LBN 819,HII,4.466667,18.800000,,
LBN 820,HII,2.833333,-3.800000,,
LBN 821,HII,4.521667,18.100000,,
LBN 822,HII,5.685000,28.083333,,
LBN 823,RfN,6.076197,30.511121,,
LBN 824,RfN,6.066667,30.300000,,
LBN 825,HII,6.066667,30.200000,,
LBN 826,HII,5.865222,27.032222,,3.45
LBN 827,RfN,5.866667,27.000000,,
LBN 828,RfN,4.233333,10.200000,,
LBN 829,HII,4.000000,6.600000,,
LBN 830,HII,5.655000,23.283333,,
LBN 831,HII,4.266667,8.800000,,
LBN 832,HII,4.266667,8.800000,,
LBN 833,SNR,5.575493,22.017400,,7.00
LBN 834,HII,4.266667,8.100000,,
LBN 835,HII,4.000000,4.900000,,
LBN 836,HII,4.033333,3.800000,,
LBN 837,HII,5.683333,20.300000,,
LBN 838,HII,5.035000,14.083333,,
LBN 839,HII,4.022370,3.224727,,
LBN 840,RfN,6.309444,23.313333,,
LBN 841,HII,6.375556,22.975000,,
LBN 842,HII,4.550000,7.100000,,
LBN 843,HII,6.139722,21.588333,,15.70
LBN 844,SNR,6.283333,22.570000,,45.00
LBN 845,RfN,6.386700,22.876475,,
LBN 846,HII,4.670000,7.366667,,
LBN 847,HII,4.683333,7.400000,,
LBN 848,HII,5.250000,13.100000,,
LBN 849,HII,4.548333,5.850000,,
LBN 850,RfN,5.301156,13.417944,,3.39
LBN 851,RfN,5.301156,13.417944,,3.39
LBN 852,HII,4.566667,5.900000,,
LBN 853,HII,4.016667,0.100000,,
LBN 854,Neb,6.160833,20.486667,6.80,
LBN 855,RfN,6.130417,18.657500,,
LBN 856,HII,3.200000,-9.200000,,
LBN 857,HII,5.366667,11.300000,,
LBN 858,HII,6.199722,18.055000,,
LBN 859,HII,6.217806,17.978889,,3.00
LBN 860,HII,4.920000,5.666667,,
LBN 861,HII,3.983333,-3.900000,,
LBN 862,HII,6.150000,15.800000,,
LBN 863,HII,6.145556,15.675000,,
LBN 864,HII,6.147778,15.705000,,42.93
LBN 865,HII,5.585648,9.924585,,
LBN 866,HII,5.366667,8.300000,,
LBN 867,HII,5.362417,8.399167,,
LBN 868,HII,5.113333,6.166667,,
LBN 869,HII,5.310000,7.433333,,
LBN 870,HII,3.466667,-9.300000,,
LBN 871,HII,5.316667,7.200000,,
LBN 872,HII,5.300000,7.000000,,
LBN 873,HII,6.160833,12.990000,,
LBN 874,HII,6.160833,12.990000,,
LBN 875,HII,6.265151,14.299085,,5.40
LBN 876,HII,6.243971,13.828060,,
LBN 877,HII,6.170144,12.813406,15.79,1.03
LBN 878,HII,5.750000,9.200000,,
LBN 879,HII,5.766667,9.000000,,
LBN 880,HII,5.333333,4.800000,,
LBN 881,HII,5.383333,5.000000,,
LBN 882,HII,5.350000,4.700000,,
LBN 883,HII,5.300000,4.300000,,
LBN 884,HII,5.333333,4.300000,,
LBN 885,HII,5.516667,4.800000,,
LBN 886,HII,5.516667,4.600000,,
LBN 887,HII,6.450000,12.000000,,
LBN 888,HII,5.483333,3.800000,,
LBN 889,HII,6.516667,12.300000,,
LBN 890,HII,5.383333,2.800000,,
LBN 891,HII,7.200000,16.700000,,
LBN 892,HII,5.516667,3.500000,,
LBN 893,HII,4.533333,-4.900000,,
LBN 894,RfN,5.650000,4.200000,,
LBN 895,HII,6.516667,11.000000,,
LBN 896,HII,4.450000,-6.200000,,
LBN 897,HII,4.516667,-5.700000,,
LBN 898,Neb,6.517306,10.435000,,
LBN 899,HII,6.616667,11.000000,,
LBN 900,HII,4.566667,-5.800000,,
LBN 901,RfN,6.551226,10.322464,,
LBN 902,HII,6.615194,10.793244,,30.00
LBN 903,HII,6.516667,10.100000,,
LBN 904,RfN,6.544812,10.159314,,
LBN 905,HII,5.850000,4.500000,,
LBN 906,HII,4.683333,-5.400000,,
LBN 907,HII,5.233333,-1.400000,,
LBN 908,HII,6.016667,5.000000,,
LBN 909,HII,4.666667,-6.100000,,
LBN 910,HII,5.183333,-2.100000,,
LBN 911,Neb,6.681139,9.876944,,240.00
LBN 912,HII,6.683333,9.800000,,
LBN 913,Neb,5.555833,-0.633333,,6.00
LBN 914,RfN,5.560556,-0.413333,,
LBN 915,HII,5.266667,-2.100000,,
LBN 916,RfN,5.115000,-3.341667,,
LBN 917,HII,4.795000,-5.916667,,
LBN 918,HII,5.550000,0.000000,,
LBN 919,HII,5.333333,-1.700000,,
LBN 920,Neb,6.652765,8.735983,11.85,
LBN 921,Neb,5.607778,-0.276667,,6.00
LBN 922,HII,6.683333,9.000000,,
LBN 923,HII,5.105556,-3.933333,,
LBN 924,HII,5.683333,-0.800000,,
LBN 925,RfN,5.656667,-0.601667,,
LBN 926,PN,6.873102,9.965492,14.26,6.90
LBN 927,RfN,5.674722,-0.500000,,
LBN 928,RfN,5.650000,-0.200000,,
LBN 929,HII,6.633333,8.000000,,
LBN 930,HII,6.566667,7.300000,,
LBN 931,HII,6.566667,7.300000,,
LBN 932,HII,6.533333,7.000000,,
LBN 933,RfN,5.790000,0.716667,,
LBN 934,HII,5.800000,1.000000,,
LBN 935,HII,5.583333,-1.200000,,
LBN 936,HII,6.566667,6.700000,,
LBN 937,HII,5.300000,-3.400000,,
LBN 938,RfN,5.786067,0.300000,,
LBN 939,RfN,5.776667,0.056667,,
LBN 940,HII,5.583333,-1.700000,,
LBN 941,HII,6.533333,5.900000,,
LBN 942,HII,5.333333,-3.800000,,
LBN 943,HII,6.566667,5.700000,,
LBN 944,RfN,5.683333,-1.600000,,
LBN 945,HII,5.250000,-4.900000,,
LBN 946,RfN,5.682500,-1.508333,,
LBN 947,HII,6.750000,6.600000,,
LBN 948,HII,6.540767,4.793639,,
LBN 949,HII,6.540767,4.793639,,
LBN 950,HII,5.633333,-2.300000,,
LBN 951,HII,6.616667,5.200000,,
LBN 952,HII,6.683333,5.500000,,
LBN 953,HII,5.695194,-1.912222,,
LBN 954,RfN,5.693859,-2.264511,,
LBN 955,HII,5.916667,-1.000000,,
LBN 956,HII,5.331667,-5.650000,,
LBN 957,HII,5.350000,-5.500000,,
LBN 958,HII,5.666667,-3.200000,,
LBN 959,RfN,5.033333,-7.900000,,
LBN 960,Neb,5.317009,-5.895896,14.26,
LBN 961,HII,5.383333,-5.500000,,
LBN 962,HII,5.700000,-3.200000,,
LBN 963,RfN,5.533333,-4.500000,,
LBN 964,HII,5.366667,-5.800000,,
LBN 965,HII,5.650000,-3.700000,,
LBN 966,HII,5.933333,-1.700000,,
LBN 967,HII,5.650000,-4.000000,,
LBN 968,RfN,5.016667,-8.900000,,
LBN 969,HII,5.400000,-6.200000,,
LBN 970,HII,6.572778,2.468333,,
LBN 971,HII,6.583333,2.700000,,
LBN 972,HII,6.583333,2.700000,,
LBN 973,HII,6.583333,2.700000,,
LBN 974,HII,5.588007,-5.387600,,66.00
LBN 975,HII,4.983333,-9.900000,,
LBN 976,HII,5.966667,-3.000000,,
LBN 977,Neb,5.587333,-5.923889,2.50,
LBN 978,HII,6.635556,1.420000,,
LBN 979,RfN,5.606944,-6.711667,,
LBN 980,HII,5.100000,-10.900000,,
LBN 981,HII,4.583333,-14.400000,,
LBN 982,HII,5.883333,-5.500000,,
LBN 983,HII,6.757778,0.296667,,
LBN 984,HII,6.750000,0.200000,,
LBN 985,HII,5.933333,-5.800000,,
LBN 986,HII,6.766667,0.200000,,
LBN 987,HII,6.750000,0.100000,,
LBN 988,HII,5.866667,-6.500000,,
LBN 989,HII,5.783333,-7.300000,,
LBN 990,RfN,6.133333,-5.300000,,
LBN 991,HII,5.183333,-12.400000,,
LBN 992,RfN,5.666667,-9.400000,,
LBN 993,HII,6.133333,-6.200000,,
LBN 994,RfN,6.130000,-6.385000,,
LBN 995,HII,6.133333,-6.300000,,
LBN 996,RfN,6.179653,-6.212472,,1.51
LBN 997,RfN,6.166667,-6.200000,,
LBN 998,RfN,6.158344,-6.327826,,
LBN 999,RfN,6.133333,-6.500000,,
LBN 1000,HII,6.183333,-6.100000,,
LBN 1001,HII,5.533333,-11.000000,,
LBN 1002,HII,5.633333,-10.300000,,
LBN 1003,RfN,6.233333,-6.200000,,
LBN 1004,RfN,6.250000,-6.300000,,
LBN 1005,HII,5.500000,-12.000000,,
LBN 1006,HII,5.550000,-12.300000,,
LBN 1007,HII,5.650000,-11.800000,,
LBN 1008,HII,6.066667,-9.800000,,
LBN 1009,HII,5.733333,-12.500000,,
LBN 1010,HII,5.700000,-13.000000,,
LBN 1011,HII,6.083333,-11.000000,,
LBN 1012,HII,6.991389,-4.820000,,
LBN 1013,HII,7.143611,-4.313333,,
LBN 1014,HII,6.765000,-7.300000,,
LBN 1015,RfN,6.500000,-9.600000,,
LBN 1016,HII,5.966667,-13.700000,,
LBN 1017,HII,6.416667,-10.500000,,
LBN 1018,HII,6.233333,-12.000000,,
LBN 1019,HII,5.966667,-14.200000,,
LBN 1020,HII,6.922750,-8.006944,,9.40
LBN 1021,HII,6.983333,-7.800000,,
LBN 1022,RfN,6.933333,-8.300000,,
LBN 1023,RfN,7.000000,-8.900000,,
LBN 1024,HII,7.166667,-7.900000,,
LBN 1025,HII,6.083333,-16.000000,,
LBN 1026,HII,7.266667,-8.800000,,
LBN 1027,RfN,7.073611,-10.455000,,
LBN 1028,HII,7.266667,-9.100000,,
LBN 1029,HII,7.350000,-8.400000,,
LBN 1030,Neb,7.030419,-11.300923,6.59,
LBN 1031,HII,7.400000,-8.400000,,
LBN 1032,HII,7.276514,-9.428484,,3.43
LBN 1033,HII,7.098333,-11.216667,,
LBN 1034,HII,7.166667,-10.600000,,
LBN 1035,HII,7.044167,-11.456667,,
LBN 1036,HII,7.266667,-10.600000,,
LBN 1037,RfN,7.088039,-12.333815,,
LBN 1038,HII,7.133333,-11.900000,,
LBN 1039,HII,7.086944,-12.316667,,
LBN 1040,HII,7.300000,-13.100000,,
LBN 1041,HII,7.308333,-13.226667,,
LBN 1042,HII,7.071389,-16.408333,,
LBN 1043,HII,7.150000,-18.400000,,
LBN 1044,HII,7.166667,-18.500000,,
LBN 1045,HII,7.416667,-16.600000,,
LBN 1046,HII,7.525556,-16.986111,,
LBN 1047,HII,6.905389,-22.430833,,
LBN 1048,HII,7.501139,-18.536944,,
LBN 1049,HII,6.725000,-24.116667,,
LBN 1050,HII,7.517333,-19.154722,,
LBN 1051,HII,7.592475,-18.759177,,
LBN 1052,Neb,6.903623,-23.928340,6.91,
LBN 1053,HII,7.530000,-19.434722,,
LBN 1054,HII,7.316667,-21.900000,,
LBN 1055,HII,7.166667,-23.100000,,
LBN 1056,HII,7.083333,-24.300000,,
LBN 1057,HII,7.483333,-22.100000,,
LBN 1058,Neb,7.336194,-24.040000,,
LBN 1059,HII,7.401333,-25.970833,,
LBN 1060,HII,7.450000,-24.600000,,
LBN 1061,HII,7.550000,-23.900000,,
LBN 1062,HII,7.600000,-25.300000,,
LBN 1063,HII,7.433333,-28.100000,,
LBN 1064,HII,7.416667,-29.100000,,
LBN 1065,Neb,7.871800,-26.428000,,
LBN 1066,HII,7.866667,-26.400000,,
LBN 1067,Neb,7.871800,-26.428000,,
LBN 1068,HII,7.300000,-30.900000,,
LBN 1069,HII,9.816667,-7.200000,,
LBN 1070,HII,7.433333,-31.300000,,
LBN 1071,HII,8.666667,-22.400000,,
LBN 1072,HII,7.750000,-32.100000,,
LBN 1073,HII,8.666667,-24.700000,,
LBN 1074,HII,8.733333,-24.200000,,
LBN 1075,HII,8.783333,-24.000000,,
LBN 1076,HII,8.833333,-24.900000,,
LBN 1077,HII,8.986667,-25.683333,,
LBN 1078,HII,9.000000,-26.200000,,
LBN 1079,HII,8.833333,-28.500000,,
LBN 1080,HII,8.883333,-28.400000,,
LBN 1081,HII,8.900000,-28.200000,,
LBN 1082,HII,9.116667,-28.700000,,
LBN 1083,HII,9.200000,-28.200000,,
LBN 1084,HII,9.116667,-30.700000,,
LBN 1085,HII,9.416667,-28.000000,,
LBN 1086,HII,9.266667,-31.200000,,
LBN 1087,HII,9.416667,-29.700000,,
LBN 1088,HII,9.500000,-31.200000,,
LBN 1089,HII,9.950000,-29.200000,,
LBN 1090,HII,10.016667,-32.200000,,
LBN 1091,HII,15.316667,-29.900000,,
LBN 1092,RfN,15.883333,-25.900000,,
LBN 1093,HII,15.980000,-26.116667,,
LBN 1094,RfN,16.000000,-26.400000,,
LBN 1095,HII,16.000000,-25.600000,,
LBN 1096,HII,16.200000,-27.900000,,
LBN 1097,HII,15.883333,-23.400000,,
LBN 1098,HII,15.916667,-23.300000,,
LBN 1099,HII,16.010000,-22.933333,,
LBN 1100,HII,16.483333,-28.300000,,
LBN 1101,Neb,16.353143,-25.592792,2.89,
LBN 1102,HII,16.500000,-27.600000,,
LBN 1103,HII,16.550000,-28.100000,,
LBN 1104,HII,16.350000,-25.600000,,
LBN 1105,HII,16.333333,-25.300000,,
LBN 1106,HII,16.350000,-25.300000,,
LBN 1107,HII,16.483333,-26.600000,,
LBN 1108,Neb,16.490128,-26.432003,0.91,
LBN 1109,Neb,16.433333,-24.400000,,
LBN 1110,Neb,16.516667,-25.100000,,
LBN 1111,Neb,16.433333,-23.400000,,
LBN 1112,HII,16.433333,-23.400000,,
LBN 1113,RfN,16.216667,-19.300000,,
LBN 1114,HII,16.250000,-19.300000,,
LBN 1115,HII,16.350000,-20.100000,,
LBN 1116,HII,17.595832,-32.584719,,
LBN 1117,HII,17.600000,-32.300000,,
LBN 1118,HII,16.800000,-24.400000,,
LBN 1119,HII,16.433333,-19.600000,,
LBN 1120,HII,17.816667,-31.300000,,
LBN 1121,HII,17.841667,-31.266667,,
LBN 1122,HII,15.683333,-7.200000,,
LBN 1123,HII,16.616667,-18.600000,,
LBN 1124,HII,17.777000,-29.385278,,
LBN 1125,HII,17.813333,-29.250000,,
